1544804416,1
1690515938,2
1690525527.3,3
1691848772,4
1695950362,5
1698609060,6
1698609851.03,7
1698620672.33,8
1698621946,9
1705213322,10
1864463848,11
1864510088,12
1865216404,13
1867688041.7,14
1882948347.05,15
1893943004,16
1893943282,17
1910344434,18
1917026200.33,19
1929730629,20
1929885408.33,21
1955361591,22
2007478695,23
2052026004,24
2055324072,25
2055324072,26
2055324072,27
2055324072,28
2056689410,29
2064698128.33,30
2139868132,31
2143145444.33,32
2182236688,33
2227947240,34
2273779433.27,35
2278755381.62,36
2319263250,37
2321490760,38
2321508270,39
2321935922,40
2321935922,41
2322042410,42
2330617432.33,43
2331953716,44
2331953758.18,45
2331963151.05,46
2348068356,47
2364333276,48
2364647708,49
2364987681.7,50
2377381048,51
2377381048,52
2377381048,53
2377381048,54
2377381048,55
2377389140,56
2377400752.06,57
2377538264,58
2377557958.04,59
2380230640.33,60
2388080619.03,61
2409852555.09,62
2410083755.09,63
2410144441.68,64
2412361608,65
2413033244,66
2458036324,67
2458428446,68
2500954603.09,69
2683362688,70
2692760327,71
2692776048.33,72
2695595115.03,73
2698266996,74
2727763799.5,75
2727976196,76
3089608832,77
3246067738.06,78
3250060671.15,79
3260864452,80
3427808278.06,81
3429129688.33,82
3429145756,83
3429263705.7,84
3433146977,85
3433153620.07,86
3433263442.33,87
3593056703.16,88
3596715092,89
3614926530.06,90
3728679940,91
3774796898,92
3778771426.54,93
3819968578,94
3823559796,95
3864801624,96
3865404002,97
3876798241.06,98
3883484998,99
3883498843,100
3892889031.7,101
3894161712,102
3894174623.06,103
3894187219,104
3914128144,105
3914128144,106
3914128144,107
3914878388,108
3929037147,109
3938300104,110
3939734786.33,111
4001506716,112
4047146820,113
4094025487.16,114
4108101476,115
4182731680,116
4183034180,117
4187751107,118
4228601760,119
4229778568,120
4229797123.09,121
4232451240,122
4232847215.09,123
4246962610,124
4246975394,125
4246975394,126
4246975401.7,127
4246979923,128
4256317406.54,129
4256329955.54,130
4278400166,131
4634413248,132
4955436389.39,133
4956004356,134
4972702776,135
4973893667.68,136
4983551836,137
5019342854,138
5137782126,139
5227130386,140
5229381136.33,141
5257350982,142
5257350982,143
5318892408,144
5408426920,145
5408454292.74,146
5409137860,147
5410083706,148
5410208418,149
5411770310,150
5418903925,151
5421563908,152
5439005432,153
5439013610.33,154
5484401552,155
5500661476,156
5501997335,157
5504367984,158
5547800683.09,159
5638988231.53,160
5801121276,161
5801121276,162
5801121276,163
5801126088.33,164
6179217664,165
6338406956,166
6497265632,167
6522822623,168
6528360343.09,169
6562912195.12,170
6634908240,171
6686409298,172
6820658944,173
6957520334,174
6965157965,175
6986506837,176
7044102184,177
7139008938.21,178
7319820900,179
7321000258,180
7333977276,181
7724022080,182
8045045221,183
8045045221.21,184
8062339529,185
8062339535.04,186
8072805776,187
8073715548,188
8105015490.33,189
8180381980,190
8225868370,191
8316771757,192
8318966728,193
8318984238,194
8319400228,195
8362045691.09,196
8412907379.09,197
8454333410,198
8498035752,199
8498054436.33,200
8499535529,201
8500725934,202
8501260097.3,203
8510023472,204
8521952322.33,205
8528634002.33,206
8543322104.33,207
8545046804,208
8545047384.54,209
8546696863.5,210
8589615607.21,211
8635678360,212
8635705732,213
8637177930,214
8639714263,215
8640126141.21,216
8685150164,217
8685833732,218
8817420056,219
8818131576.54,220
8821429064,221
8861537692.33,222
8863916688,223
8867112083,224
8889424984,225
8890848535,226
8892184356,227
8907663947,228
9586874464,229
10859066336,230
10863784210,231
10872477092,232
10880509082,233
10883324996,234
10892522937.1,235
10892874970.0,236
10892875257.5,237
10908949145.1,238
10910567394,239
10914487526,240
10922823442,241
10928663418,242
10930018663,243
10933999535.1,244
10955584551.5,245
10955978629.1,246
10956270375.2,247
10956345153.7,248
10960222301.0,249
10961222317.3,250
10972715385,251
10974052534,252
10974095449.7,253
10978047745.7,254
10978054674,255
10978059809,256
10978059809.1,257
10978060393.0,258
10978060729,259
10978087729.1,260
10978100895.1,261
10978162662.2,262
10983542104,263
11005657649.7,264
11019591964,265
11019824596.2,266
11051076827.2,267
11067582148,268
11074617031.1,269
12407879760,270
12413303712,271
12414155803.1,272
12418886615.5,273
12424121085.5,274
12425311137.1,275
12427179632.2,276
12428246168,277
12429404582,278
12437338789,279
12437595018,280
12438027338.2,281
12544895241.5,282
12546194004,283
12546194265.3,284
12551044700.3,285
12562955225,286
12573751247,287
12645963860.3,288
12652497759.5,289
12667179842,290
12667197189,291
12667197193.2,292
13952684176,293
13953404466,294
13953679541,295
13958943960.2,296
13962283235.0,297
13963966193,298
13966193315.0,299
13966441993.3,300
13970103974,301
13971441067.0,302
13972027762,303
13982210363.0,304
13982753515.1,305
14089699314,306
14096461676,307
14102480603.0,308
14102492905,309
14107864460,310
14108410353.3,311
14110505110.5,312
14111894276,313
14118572597.7,314
14185332644,315
14185332644,316
14185332644,317
14185332696.3,318
14186119931.1,319
14193359942,320
14199003738,321
14209260688,322
14211987818.1,323
14212000531.0,324
15493479584,325
15498158368.2,326
15502873240,327
15503469095.2,328
15503621717.5,329
15503764643,330
15505567097,331
15508731071.5,332
15508930343.6,333
15511840570,334
15513585113,335
15515087713,336
15516265500,337
15516630796,338
15517730152,339
15518996763.0,340
15519075770,341
15521602277.5,342
15526936171.0,343
15527243353.5,344
15527483324,345
15528271716,346
15528278686,347
15528371174.2,348
15528428932,349
15634189298,350
15635525634,351
15639267003.0,352
15640054757.1,353
15644662563,354
15649973125,355
15649996986,356
15652940915.5,357
15653098908,358
15654355480,359
15663194256,360
15663359564,361
15663360355.1,362
15663509961.1,363
15725688772,364
15735415408.3,365
15738234489.1,366
15738243119.1,367
15740927273.7,368
15742093620.3,369
15742243889,370
15743570936,371
15743769127,372
15744758148,373
15750647435.1,374
15756777080,375
15756785963.0,376
15756786805.3,377
15756796855.0,378
15756798011.0,379
17038284000,380
17042293008,381
17042687443.5,382
17042883724,383
17042883724,384
17042883724,385
17042883724,386
17042883985.3,387
17042884303.5,388
17043041178,389
17047638352,390
17047767875.0,391
17048428158.1,392
17048428772.1,393
17049487057.3,394
17049725170,395
17051695439.5,396
17058554637.7,397
17059704680,398
17061044484,399
17061050775,400
17063820142,401
17066407545,402
17071897012,403
17083719424,404
17088359987.5,405
17088399561,406
17101200084.2,407
17105208394.3,408
17106523836,409
17107383123.7,410
17111861088,411
17111861088,412
17111861088,413
17111861088,414
17111864817.7,415
17113710688,416
17117719936.5,417
17141238686,418
17146574612,419
17149239192,420
17150145496,421
17150145941,422
17151926994,423
17152098661.5,424
17157260937.7,425
17157265815,426
17157386731.0,427
17162611435.0,428
17162663041,429
17162999298,430
17178997526.5,431
17179935616,432
17180237639,433
17180605201.7,434
17184101840,435
17192148892,436
17196104637.1,437
17196157764,438
17197494210.4,439
17197666582,440
17197706095,441
17199080132,442
17201443030,443
17208357655.1,444
17230307201,445
17231347257,446
17238343912.5,447
17240275348,448
17241466062,449
17242811714,450
17243144237,451
17245455384,452
17246800327,453
17248157008.3,454
17248175561,455
17252215672,456
17253520796,457
17253788988,458
17254991303,459
18587097424,460
18658515104,461
18700733380,462
18778429296,463
20127892832,464
20132176968,465
20132176968,466
20132178124,467
20132414289,468
20132453903.2,469
20137877783.3,470
20138166263.0,471
20139213783.5,472
20141315271.0,473
20142719323.0,474
20143184095.5,475
20149490432.3,476
20150807064,477
20151994276,478
20152383556.0,479
20154658856,480
20161362534,481
20161735209.5,482
20162209407,483
20177639764,484
20183432514,485
20183613307.1,486
20188542633.7,487
20190838274.3,488
